protein_og	scaffold	start	end	strand	gene	product
BigNatCCMP2755002910_OG0000400	scaffold_11	1207479	1208176	+	e_gw1.11.142.1	35874
BigNatCCMP2755002911_OG0007095	scaffold_11	1209480	1211430	-	aug1.11_g5275	130567
BigNatCCMP2755002912_OG0000046	scaffold_11	1218050	1220666	-	aug1.11_g5277	130569
BigNatCCMP2755002913_OG0208389	scaffold_11	1222095	1224287	+	fgenesh1_pg.11_#_239	70348
BigNatCCMP2755002914_OG0255418	scaffold_11	1225313	1228502	-	aug1.11_g5279	130571
BigNatCCMP2755002915_OG0000273	scaffold_11	1230011	1231369	+	gw1.11.24.1	21149
BigNatCCMP2755002916_OG0642706	scaffold_11	1232076	1233996	-	estExt_fgenesh1_pg.C_110240	86570
BigNatCCMP2755002917_OG0004507	scaffold_11	1234419	1235797	+	fgenesh1_pg.11_#_243	70352
BigNatCCMP2755002918_OG0044571	scaffold_11	1236337	1240003	-	estExt_fgenesh1_pg.C_110242	86571
BigNatCCMP2755002919_OG0641916	scaffold_11	1241058	1246511	-	fgenesh1_pg.11_#_245	70354
BigNatCCMP2755002920_OG0642119	scaffold_11	1247000	1248795	+	fgenesh1_pg.11_#_246	70355
BigNatCCMP2755002921_OG0004404	scaffold_11	1250632	1254744	+	fgenesh1_pg.11_#_247	70356
BigNatCCMP2755002922_OG0006144	scaffold_11	1255811	1260175	-	estExt_fgenesh1_pg.C_110246	86572
BigNatCCMP2755002923_OG0096559	scaffold_11	1260804	1267006	+	aug1.11_g5288	130580
BigNatCCMP2755002924_OG0000582	scaffold_11	1267654	1270291	+	aug1.11_g5289	130581
BigNatCCMP2755002925_OG0001623	scaffold_11	1271386	1273138	-	estExt_Genewise1.C_110174	47246
BigNatCCMP2755002926_OG0005505	scaffold_11	1273823	1275482	+	aug1.11_g5291	130583
BigNatCCMP2755002927_OG0001202	scaffold_11	1276105	1276785	-	aug1.11_g5292	130584
BigNatCCMP2755002928_OG0131901	scaffold_11	1277516	1279022	+	aug1.11_g5293	130585
BigNatCCMP2755002929_OG0003141	scaffold_11	1279455	1284847	-	estExt_fgenesh1_pg.C_110250	86574
BigNatCCMP2755002930_OG0021449	scaffold_11	1285118	1288386	+	fgenesh1_pg.11_#_253	70362
BigNatCCMP2755002931_OG0000004	scaffold_11	1292351	1303692	+	e_gw1.11.91.1	35897
BigNatCCMP2755002932_OG0001881	scaffold_11	1304825	1307503	-	fgenesh1_pg.11_#_255	70364
BigNatCCMP2755002933_OG0000594	scaffold_11	1307728	1310641	+	fgenesh1_pm.11_#_27	57378
BigNatCCMP2755002934_OG0642707	scaffold_11	1311579	1317371	-	estExt_fgenesh1_pg.C_110254	86575
BigNatCCMP2755002935_OG0001285	scaffold_11	1317986	1322140	+	fgenesh1_pm.11_#_28	57379
BigNatCCMP2755002936_OG0000106	scaffold_11	1323700	1328737	-	fgenesh1_pg.11_#_259	70368
BigNatCCMP2755002937_OG0255566	scaffold_11	1330284	1332706	-	estExt_fgenesh1_pg.C_110257	86576
BigNatCCMP2755002938_OG0003442	scaffold_11	1335435	1336305	+	e_gw1.11.173.1	35771
BigNatCCMP2755002939_OG0000387	scaffold_11	1337994	1341678	-	aug1.11_g5307	130599
BigNatCCMP2755002940_OG0057965	scaffold_11	1342228	1343410	+	fgenesh1_pg.11_#_263	70372
BigNatCCMP2755002941_OG0003533	scaffold_11	1344206	1345382	-	estExt_fgenesh1_pg.C_110261	86577
BigNatCCMP2755002942_OG0001867	scaffold_11	1345946	1348882	+	fgenesh1_pg.11_#_265	70374
BigNatCCMP2755002943_OG0324825	scaffold_11	1350737	1355735	-	aug1.11_g5311	130603
BigNatCCMP2755002944_OG0642215	scaffold_11	1357162	1361417	-	aug1.11_g5312	130604
BigNatCCMP2755002945_OG1389976	scaffold_11	1364790	1367309	-	fgenesh1_pg.11_#_268	70377
BigNatCCMP2755002946_OG1389977	scaffold_11	1368549	1374207	-	fgenesh1_pg.11_#_269	70378
BigNatCCMP2755002947_OG0255554	scaffold_11	1375641	1378341	-	fgenesh1_pg.11_#_270	70379
BigNatCCMP2755002948_OG1389978	scaffold_11	1379086	1380582	-	fgenesh1_pg.11_#_271	70380
BigNatCCMP2755002949_OG0003261	scaffold_11	1380855	1383949	+	fgenesh1_pg.11_#_272	70381
BigNatCCMP2755002950_OG0105883	scaffold_11	1388796	1391580	-	fgenesh1_pg.11_#_273	70382
BigNatCCMP2755002951_OG0000179	scaffold_11	1391947	1396407	+	estExt_fgenesh1_pg.C_110271	86579
BigNatCCMP2755002952_OG0005620	scaffold_11	1399135	1399706	+	gw1.11.64.1	25698
BigNatCCMP2755002953_OG0117242	scaffold_11	1400814	1402807	-	fgenesh1_pg.11_#_276	70385
BigNatCCMP2755002954_OG1389979	scaffold_11	1406723	1408398	-	aug1.11_g5320	130612
BigNatCCMP2755002955_OG0025632	scaffold_11	1409593	1410918	+	estExt_fgenesh1_pg.C_110274	86580
BigNatCCMP2755002956_OG0004114	scaffold_11	1412332	1412832	-	fgenesh1_pg.11_#_278	70387
BigNatCCMP2755002957_OG0010133	scaffold_11	1413365	1414875	+	fgenesh1_pg.11_#_279	70388
BigNatCCMP2755002958_OG0002012	scaffold_11	1415722	1419005	-	e_gw1.11.114.1	35867
BigNatCCMP2755002959_OG0000941	scaffold_11	1420634	1422029	+	estExt_fgenesh1_pg.C_110278	86581
BigNatCCMP2755002960_OG0439131	scaffold_11	1423335	1430212	-	aug1.11_g5326	130618
BigNatCCMP2755002961_OG0000252	scaffold_11	1431055	1439055	+	estExt_fgenesh1_pg.C_110280	86582
BigNatCCMP2755002962_OG1389980	scaffold_11	1439262	1439689	-	aug1.11_g5328	130620
BigNatCCMP2755017307_OG0255558	scaffold_110	106	881	+	fgenesh1_pg.110_#_1	83515
BigNatCCMP2755017308_OG0000025	scaffold_110	1170	9889	-	estExt_fgenesh1_pg.C_1100002	91633
BigNatCCMP2755017309_OG0003736	scaffold_110	11126	15177	+	fgenesh1_pg.110_#_3	83517
BigNatCCMP2755017310_OG0000259	scaffold_110	16641	27528	-	estExt_fgenesh1_pg.C_1100004	91634
BigNatCCMP2755017311_OG0013682	scaffold_110	27759	30127	+	aug1.110_g20876	146168
BigNatCCMP2755017312_OG0000690	scaffold_110	31495	34009	-	estExt_fgenesh1_pg.C_1100006	91635
BigNatCCMP2755017313_OG0000770	scaffold_110	34666	39210	+	fgenesh1_pg.110_#_7	83521
BigNatCCMP2755017314_OG0096585	scaffold_110	39784	42140	-	aug1.110_g20878	146170
BigNatCCMP2755017315_OG0004684	scaffold_110	42888	46030	+	estExt_fgenesh1_pg.C_1100009	91636
BigNatCCMP2755017316_OG0000451	scaffold_110	47376	47948	-	fgenesh1_pg.110_#_10	83524
BigNatCCMP2755017317_OG0000146	scaffold_110	49359	52453	+	gw1.110.34.1	28517
BigNatCCMP2755017318_OG0000067	scaffold_110	55083	59335	-	fgenesh1_pg.110_#_12	83526
BigNatCCMP2755017319_OG0000430	scaffold_110	59748	61079	+	aug1.110_g20884	146176
BigNatCCMP2755017320_OG0208234	scaffold_110	65672	67958	+	aug1.110_g20885	146177
BigNatCCMP2755017321_OG0033916	scaffold_110	68739	70154	-	fgenesh1_pg.110_#_15	83529
BigNatCCMP2755017322_OG0105795	scaffold_110	70552	79763	+	estExt_fgenesh1_pg.C_1100016	91637
BigNatCCMP2755017323_OG0008984	scaffold_110	80775	82175	+	fgenesh1_kg.110_#_4_#_6989_1_CFAO_EXTA	65464
BigNatCCMP2755017324_OG0088575	scaffold_110	83033	84138	-	fgenesh1_pg.110_#_17	83531
BigNatCCMP2755017325_OG0003703	scaffold_110	85742	87822	+	aug1.110_g20889	146181
BigNatCCMP2755017326_OG0002565	scaffold_110	88741	92712	-	fgenesh1_pg.110_#_19	83533
BigNatCCMP2755017327_OG0000339	scaffold_110	97609	101664	+	aug1.110_g20891	146183
BigNatCCMP2755017328_OG0002652	scaffold_110	102800	104329	-	estExt_Genewise1Plus.C_1100013	56648
BigNatCCMP2755017329_OG0000160	scaffold_110	104863	106068	+	estExt_fgenesh1_pg.C_1100021	91639
BigNatCCMP2755017330_OG0005502	scaffold_110	107001	108409	-	aug1.110_g20894	146186
BigNatCCMP2755017331_OG0208388	scaffold_110	109285	111825	+	aug1.110_g20895	146187
BigNatCCMP2755017332_OG0325070	scaffold_110	112553	113961	-	fgenesh1_pg.110_#_24	83538
BigNatCCMP2755017333_OG0000097	scaffold_110	114321	119263	+	aug1.110_g20897	146189
BigNatCCMP2755017334_OG0000097	scaffold_110	119723	123395	+	estExt_fgenesh1_pg.C_1100026	91641
BigNatCCMP2755017335_OG0001392	scaffold_110	125407	126249	-	gw1.110.15.1	23647
BigNatCCMP2755017336_OG0000870	scaffold_110	126611	128508	+	aug1.110_g20899	146191
BigNatCCMP2755017337_OG0000870	scaffold_110	128913	132111	+	aug1.110_g20900	146192
BigNatCCMP2755017338_OG0082138	scaffold_110	132732	134198	-	aug1.110_g20901	146193
BigNatCCMP2755017339_OG0001061	scaffold_110	135235	150913	+	e_gw1.110.1.1	45066
BigNatCCMP2755017340_OG0000103	scaffold_110	152925	153164	+	e_gw1.110.30.1	45060
BigNatCCMP2755017341_OG0043031	scaffold_110	156221	157879	-	aug1.110_g20905	146197
BigNatCCMP2755017342_OG0000908	scaffold_110	158139	161858	-	aug1.110_g20906	146198
BigNatCCMP2755017343_OG1391239	scaffold_110	161962	163178	+	aug1.110_g20907	146199
BigNatCCMP2755017344_OG0005189	scaffold_110	163868	165221	+	aug1.110_g20908	146200
BigNatCCMP2755017345_OG0004203	scaffold_110	165911	169186	-	fgenesh1_pg.110_#_34	83548
BigNatCCMP2755017346_OG1391240	scaffold_110	170494	171114	-	fgenesh1_kg.110_#_10_#_4913_1_CFAO_EXTA	65470
BigNatCCMP2755017347_OG0105842	scaffold_110	171621	172930	-	fgenesh1_kg.110_#_11_#_0_0_CFAO6316.b1_CFAO_EXTA	65471
BigNatCCMP2755017348_OG0000736	scaffold_110	173413	181098	+	fgenesh1_pg.110_#_36	83550
BigNatCCMP2755017349_OG1391241	scaffold_110	185178	186666	-	estExt_fgenesh1_pg.C_1100037	91644
BigNatCCMP2755017350_OG1391242	scaffold_110	186847	187170	-	aug1.110_g20914	146206
BigNatCCMP2755017351_OG0002677	scaffold_110	187196	190901	+	estExt_fgenesh1_pg.C_1100038	91645
BigNatCCMP2755017352_OG0003532	scaffold_110	191419	193250	-	fgenesh1_pg.110_#_39	83553
BigNatCCMP2755017353_OG0000578	scaffold_110	194062	196728	+	e_gw1.110.36.1	45073
BigNatCCMP2755017354_OG0017335	scaffold_110	197292	198653	-	aug1.110_g20918	146210
BigNatCCMP2755017355_OG0000012	scaffold_110	200771	201058	+	gw1.110.29.1	26822
BigNatCCMP2755017356_OG0000934	scaffold_110	202307	203061	-	estExt_Genewise1Plus.C_1100032	56650
BigNatCCMP2755017357_OG0175601	scaffold_110	203655	205758	+	aug1.110_g20921	146213
BigNatCCMP2755017358_OG0057994	scaffold_110	209043	210847	-	aug1.110_g20922	146214
BigNatCCMP2755017359_OG0001268	scaffold_110	211576	211974	+	gw1.110.19.1	24900
BigNatCCMP2755017360_OG0002152	scaffold_110	212649	214669	-	aug1.110_g20924	146216
BigNatCCMP2755017361_OG0439528	scaffold_110	215962	216855	+	fgenesh1_pg.110_#_48	83562
BigNatCCMP2755017362_OG0014300	scaffold_110	217766	220724	-	fgenesh1_pg.110_#_49	83563
BigNatCCMP2755017363_OG0001937	scaffold_110	230236	230766	+	aug1.110_g20926	146218
BigNatCCMP2755017364_OG0004303	scaffold_110	231673	237433	-	estExt_fgenesh1_pg.C_1100051	91647
BigNatCCMP2755017365_OG0007715	scaffold_110	238055	239543	+	fgenesh1_pg.110_#_52	83566
BigNatCCMP2755017366_OG0000274	scaffold_110	240129	243593	-	fgenesh1_pg.110_#_53	83567
BigNatCCMP2755017367_OG0000133	scaffold_110	243948	247415	+	estExt_fgenesh1_pg.C_1100054	91648
BigNatCCMP2755017368_OG0088640	scaffold_110	248336	251672	-	fgenesh1_pg.110_#_55	83569
BigNatCCMP2755017369_OG0004242	scaffold_110	253021	257457	-	fgenesh1_pg.110_#_56	83570
BigNatCCMP2755017370_OG0004636	scaffold_110	258131	259189	+	aug1.110_g20934	146226
BigNatCCMP2755017371_OG0021600	scaffold_110	260759	260914	-	gw1.110.32.1	28230
BigNatCCMP2755017372_OG1391243	scaffold_110	263927	266485	+	fgenesh1_pg.110_#_59	83573
BigNatCCMP2755017373_OG1391244	scaffold_110	267264	270896	+	fgenesh1_pg.110_#_60	83574
BigNatCCMP2755005955_OG0005287	scaffold_111	161	3801	+	aug1.111_g20936	146228
BigNatCCMP2755005956_OG0117392	scaffold_111	5751	8345	+	fgenesh1_pg.111_#_2	83576
BigNatCCMP2755005957_OG0009793	scaffold_111	9584	10141	-	fgenesh1_pg.111_#_3	83577
BigNatCCMP2755005958_OG0009050	scaffold_111	10819	12932	-	fgenesh1_pg.111_#_4	83578
BigNatCCMP2755005959_OG1390228	scaffold_111	13453	13971	+	aug1.111_g20939	146231
BigNatCCMP2755005960_OG0000349	scaffold_111	28065	32366	+	estExt_fgenesh1_pg.C_1110006	91650
BigNatCCMP2755005961_OG0005451	scaffold_111	33146	34872	-	fgenesh1_pg.111_#_7	83581
BigNatCCMP2755005962_OG0002090	scaffold_111	35359	37133	+	fgenesh1_pg.111_#_8	83582
BigNatCCMP2755005963_OG0001911	scaffold_111	40784	48416	+	fgenesh1_pg.111_#_9	83583
BigNatCCMP2755005964_OG0000128	scaffold_111	49556	50104	-	gw1.111.33.1	25180
BigNatCCMP2755005965_OG0008977	scaffold_111	51194	58339	+	fgenesh1_pg.111_#_11	83585
BigNatCCMP2755005966_OG0000160	scaffold_111	59410	60657	-	aug1.111_g20947	146239
BigNatCCMP2755005967_OG0000213	scaffold_111	62395	65037	+	e_gw1.111.12.1	45083
BigNatCCMP2755005968_OG0000330	scaffold_111	68905	71310	-	e_gw1.111.16.1	45092
BigNatCCMP2755005969_OG1390229	scaffold_111	72327	72665	-	aug1.111_g20950	146242
BigNatCCMP2755005970_OG0035700	scaffold_111	72721	73972	+	aug1.111_g20951	146243
BigNatCCMP2755005971_OG0001806	scaffold_111	75726	78914	-	e_gw1.111.9.1	45107
BigNatCCMP2755005972_OG0000910	scaffold_111	79707	80562	+	estExt_fgenesh1_pg.C_1110017	91651
BigNatCCMP2755005973_OG0000449	scaffold_111	81880	83352	+	gw1.111.24.1	20327
BigNatCCMP2755005974_OG0105665	scaffold_111	84254	96075	-	aug1.111_g20955	146247
BigNatCCMP2755005975_OG1390230	scaffold_111	97663	104690	+	fgenesh1_pg.111_#_20	83594
BigNatCCMP2755005976_OG0002606	scaffold_111	105376	106595	-	estExt_fgenesh1_pg.C_1110021	91652
BigNatCCMP2755005977_OG0001275	scaffold_111	107639	111542	+	estExt_Genewise1Plus.C_1110021	56656
BigNatCCMP2755005978_OG0095387	scaffold_111	114559	115353	-	aug1.111_g20959	146251
BigNatCCMP2755005979_OG0076605	scaffold_111	117062	118351	+	fgenesh1_pg.111_#_24	83598
BigNatCCMP2755005980_OG0642756	scaffold_111	122534	123949	+	aug1.111_g20961	146253
BigNatCCMP2755005981_OG1390231	scaffold_111	123959	124417	-	aug1.111_g20962	146254
BigNatCCMP2755005982_OG0002533	scaffold_111	126068	131363	-	estExt_fgenesh1_pg.C_1110026	91655
BigNatCCMP2755005983_OG0000228	scaffold_111	131839	138411	+	estExt_fgenesh1_pg.C_1110027	91656
BigNatCCMP2755005984_OG0439410	scaffold_111	139194	143696	-	fgenesh1_pg.111_#_28	83602
BigNatCCMP2755005985_OG1390232	scaffold_111	145176	145668	+	aug1.111_g20966	146258
BigNatCCMP2755005986_OG0001648	scaffold_111	147016	149032	-	estExt_fgenesh1_pg.C_1110030	91658
BigNatCCMP2755005987_OG0001665	scaffold_111	149725	153391	+	estExt_fgenesh1_pm.C_1110005	92950
BigNatCCMP2755005988_OG0055404	scaffold_111	154017	166782	-	estExt_fgenesh1_pg.C_1110032	91660
BigNatCCMP2755005989_OG0003280	scaffold_111	167412	169131	+	fgenesh1_pg.111_#_33	83607
BigNatCCMP2755005990_OG0004850	scaffold_111	170684	171985	-	estExt_Genewise1.C_1110026	51097
BigNatCCMP2755005991_OG1390233	scaffold_111	172147	175345	-	fgenesh1_pg.111_#_34	83608
BigNatCCMP2755005992_OG0000657	scaffold_111	175795	180079	+	e_gw1.111.36.1	45117
BigNatCCMP2755005993_OG0002168	scaffold_111	182187	183731	-	e_gw1.111.23.1	45091
BigNatCCMP2755005994_OG0000383	scaffold_111	184503	193501	+	estExt_fgenesh1_pg.C_1110037	91661
BigNatCCMP2755005995_OG0064033	scaffold_111	194122	197807	-	aug1.111_g20980	146272
BigNatCCMP2755005996_OG0000015	scaffold_111	199629	201344	-	e_gw1.111.20.1	45102
BigNatCCMP2755005997_OG0131990	scaffold_111	203174	204800	+	estExt_fgenesh1_pg.C_1110039	91662
BigNatCCMP2755005998_OG0000100	scaffold_111	206072	209904	-	fgenesh1_pg.111_#_40	83614
BigNatCCMP2755005999_OG0000272	scaffold_111	210632	218158	+	estExt_fgenesh1_pg.C_1110041	91663
BigNatCCMP2755006000_OG0001444	scaffold_111	218934	220839	-	estExt_fgenesh1_pm.C_1110008	92951
BigNatCCMP2755006001_OG0006687	scaffold_111	222396	226136	-	estExt_fgenesh1_pm.C_1110009	92952
BigNatCCMP2755006002_OG0001142	scaffold_111	227435	234190	+	estExt_fgenesh1_pg.C_1110044	91666
BigNatCCMP2755006003_OG0105701	scaffold_111	234989	238127	-	aug1.111_g20988	146280
BigNatCCMP2755006004_OG0005001	scaffold_111	238848	239921	+	fgenesh1_pg.111_#_46	83620
BigNatCCMP2755006005_OG1390234	scaffold_111	242299	243453	+	estExt_fgenesh1_pg.C_1110047	91667
BigNatCCMP2755006006_OG0017522	scaffold_111	244058	246890	-	estExt_fgenesh1_pg.C_1110048	91668
BigNatCCMP2755006007_OG0117344	scaffold_111	247095	248095	+	fgenesh1_kg.111_#_13_#_5316_1_CFAO_EXTA	65485
BigNatCCMP2755006008_OG0008487	scaffold_111	248971	252212	-	aug1.111_g20993	146285
BigNatCCMP2755006009_OG0071785	scaffold_111	253103	257065	+	fgenesh1_pg.111_#_50	83624
BigNatCCMP2755006010_OG0064025	scaffold_111	257656	258582	-	aug1.111_g20996	146288
BigNatCCMP2755006011_OG0151291	scaffold_111	258975	260411	+	fgenesh1_pg.111_#_52	83626
BigNatCCMP2755006012_OG1390235	scaffold_111	261019	261225	-	aug1.111_g20998	146290
BigNatCCMP2755002464_OG1389921	scaffold_112	1	246	+	aug1.112_g20999	146291
BigNatCCMP2755002465_OG0003666	scaffold_112	1004	5483	-	aug1.112_g21000	146292
BigNatCCMP2755002466_OG0082118	scaffold_112	6831	8747	+	fgenesh1_pg.112_#_2	83628
BigNatCCMP2755002467_OG0001953	scaffold_112	10315	15108	-	estExt_fgenesh1_pg.C_1120003	91669
BigNatCCMP2755002468_OG1389922	scaffold_112	27254	29027	-	fgenesh1_pg.112_#_4	83630
BigNatCCMP2755002469_OG0324772	scaffold_112	29829	31291	+	aug1.112_g21004	146296
BigNatCCMP2755002470_OG0044664	scaffold_112	32709	36737	+	estExt_fgenesh1_pg.C_1120006	91670
BigNatCCMP2755002471_OG0003348	scaffold_112	37317	38009	-	aug1.112_g21006	146298
BigNatCCMP2755002472_OG0004624	scaffold_112	40664	44691	+	aug1.112_g21007	146299
BigNatCCMP2755002473_OG0208382	scaffold_112	50322	52832	+	estExt_fgenesh1_pg.C_1120009	91671
BigNatCCMP2755002474_OG0000555	scaffold_112	53996	55490	+	fgenesh1_pg.112_#_10	83636
BigNatCCMP2755002475_OG0003062	scaffold_112	58108	59324	-	e_gw1.112.25.1	45122
BigNatCCMP2755002476_OG0000664	scaffold_112	63432	65189	-	estExt_Genewise1Plus.C_1120006	56666
BigNatCCMP2755002477_OG0208448	scaffold_112	65771	71310	+	aug1.112_g21012	146304
BigNatCCMP2755002478_OG0151126	scaffold_112	72039	73125	-	aug1.112_g21013	146305
BigNatCCMP2755002479_OG0001823	scaffold_112	74034	76803	+	fgenesh1_pg.112_#_13	83639
BigNatCCMP2755002480_OG0001823	scaffold_112	78482	81008	+	fgenesh1_pg.112_#_14	83640
BigNatCCMP2755002481_OG1389923	scaffold_112	81846	87350	-	fgenesh1_pg.112_#_15	83641
BigNatCCMP2755002482_OG0064007	scaffold_112	87973	95218	+	aug1.112_g21016	146308
BigNatCCMP2755002483_OG0000180	scaffold_112	96612	99892	+	aug1.112_g21017	146309
BigNatCCMP2755002484_OG0014599	scaffold_112	100882	104388	+	fgenesh1_kg.112_#_6_#_149_8_CFAO_EXTA	65491
BigNatCCMP2755002485_OG0008951	scaffold_112	108067	109861	+	aug1.112_g21019	146311
BigNatCCMP2755002486_OG0000932	scaffold_112	112930	115672	-	gw1.112.1.1	19624
BigNatCCMP2755002487_OG0004123	scaffold_112	116524	118541	+	fgenesh1_pg.112_#_21	83647
BigNatCCMP2755002488_OG0004123	scaffold_112	119352	122995	+	fgenesh1_pg.112_#_22	83648
BigNatCCMP2755002489_OG1389924	scaffold_112	127297	129450	-	fgenesh1_pg.112_#_23	83649
BigNatCCMP2755002490_OG0003064	scaffold_112	135469	137573	+	fgenesh1_kg.112_#_9_#_6733_1_CFAO_EXTA	65494
BigNatCCMP2755002491_OG0000069	scaffold_112	140072	147181	-	fgenesh1_pg.112_#_24	83650
BigNatCCMP2755002492_OG0007111	scaffold_112	152080	152424	+	aug1.112_g21027	146319
BigNatCCMP2755002493_OG0000253	scaffold_112	154424	162589	-	estExt_fgenesh1_pg.C_1120026	91675
BigNatCCMP2755002494_OG0000002	scaffold_112	164226	165376	+	aug1.112_g21029	146321
BigNatCCMP2755002495_OG1389925	scaffold_112	166348	167379	+	aug1.112_g21030	146322
BigNatCCMP2755002496_OG0642697	scaffold_112	169188	171048	-	fgenesh1_pg.112_#_28	83654
BigNatCCMP2755002497_OG0324836	scaffold_112	171927	182196	-	estExt_fgenesh1_pg.C_1120029	91676
BigNatCCMP2755002498_OG0151034	scaffold_112	182739	186710	+	fgenesh1_pg.112_#_30	83656
BigNatCCMP2755002499_OG1389926	scaffold_112	187237	188796	-	estExt_fgenesh1_pg.C_1120031	91677
BigNatCCMP2755002500_OG0002384	scaffold_112	193657	198176	-	fgenesh1_pg.112_#_32	83658
BigNatCCMP2755002501_OG0007692	scaffold_112	198769	200715	+	fgenesh1_pg.112_#_33	83659
BigNatCCMP2755002502_OG0000200	scaffold_112	201368	203023	-	estExt_Genewise1Plus.C_1120016	56668
BigNatCCMP2755002503_OG0010567	scaffold_112	204216	205668	+	aug1.112_g21040	146332
BigNatCCMP2755002504_OG0050934	scaffold_112	206639	209870	-	estExt_fgenesh1_pg.C_1120036	91679
BigNatCCMP2755002505_OG0324840	scaffold_112	210863	213493	+	fgenesh1_pg.112_#_37	83663
BigNatCCMP2755002506_OG0019819	scaffold_112	213857	217083	-	aug1.112_g21043	146335
BigNatCCMP2755002507_OG0132152	scaffold_112	219259	222818	+	aug1.112_g21044	146336
BigNatCCMP2755002508_OG0324758	scaffold_112	223511	224606	-	estExt_fgenesh1_pm.C_1120001	92953
BigNatCCMP2755002509_OG0000014	scaffold_112	225410	225697	-	gw1.112.16.1	26396
BigNatCCMP2755002510_OG0002161	scaffold_112	226878	231539	-	fgenesh1_pg.112_#_41	83667
BigNatCCMP2755002511_OG1389927	scaffold_112	232582	234460	-	estExt_fgenesh1_pg.C_1120042	91681
BigNatCCMP2755002512_OG1389928	scaffold_112	234931	235339	+	aug1.112_g21048	146340
BigNatCCMP2755002513_OG0642043	scaffold_112	239108	240827	+	fgenesh1_pg.112_#_43	83669
BigNatCCMP2755002514_OG0000439	scaffold_112	241430	242236	-	aug1.112_g21050	146342
BigNatCCMP2755002515_OG0004391	scaffold_112	243537	246341	+	fgenesh1_pg.112_#_45	83671
BigNatCCMP2755002516_OG1389929	scaffold_112	256487	257249	+	fgenesh1_kg.112_#_15_#_8551_0_CFAO4726.b1_CFAO_EXTA	65500
BigNatCCMP2755002517_OG1389930	scaffold_112	260845	261756	+	estExt_Genewise1Plus.C_1120023	56671
BigNatCCMP2755002518_OG1389931	scaffold_112	262002	262772	+	fgenesh1_kg.112_#_16_#_8348_0_CFAO21330.g1_CFAO_EXTA	65501
BigNatCCMP2755002519_OG0132153	scaffold_112	263509	265434	-	fgenesh1_pg.112_#_47	83673
BigNatCCMP2755007097_OG0096564	scaffold_113	247	6049	-	aug1.113_g21054	146346
BigNatCCMP2755007098_OG0000072	scaffold_113	7111	10094	+	e_gw1.113.2.1	45150
BigNatCCMP2755007099_OG0001392	scaffold_113	16669	22343	-	estExt_fgenesh1_pg.C_1130003	91683
BigNatCCMP2755007100_OG0000000	scaffold_113	25167	26265	-	e_gw1.113.10.1	45147
BigNatCCMP2755007101_OG0105864	scaffold_113	27037	33981	+	fgenesh1_pg.113_#_5	83678
BigNatCCMP2755007102_OG0036674	scaffold_113	34696	36119	-	fgenesh1_pg.113_#_6	83679
BigNatCCMP2755007103_OG0067682	scaffold_113	37002	37640	+	fgenesh1_pg.113_#_7	83680
BigNatCCMP2755007104_OG1390380	scaffold_113	40266	40571	+	aug1.113_g21061	146353
BigNatCCMP2755007105_OG0082157	scaffold_113	41462	43564	-	aug1.113_g21062	146354
BigNatCCMP2755007106_OG1390381	scaffold_113	45219	45622	+	aug1.113_g21063	146355
BigNatCCMP2755007107_OG1390382	scaffold_113	46774	47157	+	aug1.113_g21064	146356
BigNatCCMP2755007108_OG1390383	scaffold_113	47192	47833	+	aug1.113_g21065	146357
BigNatCCMP2755007109_OG0010823	scaffold_113	49375	56863	-	aug1.113_g21066	146358
BigNatCCMP2755007110_OG1390384	scaffold_113	61241	62248	-	fgenesh1_pg.113_#_11	83684
BigNatCCMP2755007111_OG0000930	scaffold_113	62650	63479	+	estExt_Genewise1.C_1130009	51111
BigNatCCMP2755007112_OG0001787	scaffold_113	67387	71406	-	fgenesh1_pg.113_#_13	83686
BigNatCCMP2755007113_OG0002601	scaffold_113	72739	74813	+	aug1.113_g21070	146362
BigNatCCMP2755007114_OG0439107	scaffold_113	75634	76511	-	aug1.113_g21071	146363
BigNatCCMP2755007115_OG0151076	scaffold_113	76703	78179	+	estExt_fgenesh1_pg.C_1130016	91685
BigNatCCMP2755007116_OG0151076	scaffold_113	78721	80426	+	fgenesh1_pg.113_#_17	83690
