protein_og	scaffold	start	end	strand	gene	product
PlaBraE3003132_OG0002948	CDSF01000079.1	506510	507415	-	PBRA_000754	CEO97409.1
PlaBraE3003133_OG0002829	CDSF01000079.1	507615	509989	-	PBRA_000755	CEO97410.1
PlaBraE3003134_OG0003503	CDSF01000079.1	511532	512324	-	PBRA_000756	CEO97411.1
PlaBraE3003135_OG1035324	CDSF01000079.1	512367	513045	+	PBRA_000757	CEO97412.1
PlaBraE3003136_OG0002528	CDSF01000079.1	513154	515717	-	PBRA_000758	CEO97413.1
PlaBraE3003137_OG0005927	CDSF01000079.1	515831	517854	-	PBRA_000759	CEO97414.1
PlaBraE3003138_OG1035325	CDSF01000079.1	517978	518469	+	PBRA_000760	CEO97415.1
PlaBraE3003139_OG0000058	CDSF01000079.1	518520	520682	-	PBRA_000761	CEO97416.1
PlaBraE3003140_OG0002587	CDSF01000079.1	520834	523381	-	PBRA_000762	CEO97417.1
PlaBraE3003141_OG0003118	CDSF01000079.1	523464	523896	+	PBRA_000763	CEO97418.1
PlaBraE3003142_OG0105236	CDSF01000079.1	523912	524586	-	PBRA_000764	CEO97419.1
PlaBraE3003143_OG0003697	CDSF01000079.1	524738	525886	+	PBRA_000765	CEO97420.1
PlaBraE3003144_OG0003201	CDSF01000079.1	525909	527567	-	PBRA_000766	CEO97421.1
PlaBraE3003145_OG0017547	CDSF01000079.1	527813	528676	-	PBRA_000767	CEO97422.1
PlaBraE3003146_OG0002986	CDSF01000079.1	529448	531121	-	PBRA_000768	CEO97423.1
PlaBraE3003147_OG0004371	CDSF01000079.1	532135	535404	+	PBRA_000769	CEO97424.1
PlaBraE3003148_OG1016135	CDSF01000079.1	537384	538196	-	PBRA_000770	CEO97425.1
PlaBraE3003149_OG0142513	CDSF01000079.1	540183	540729	-	PBRA_000771	CEO97426.1
PlaBraE3003150_OG0553895	CDSF01000079.1	541488	542837	-	PBRA_000772	CEO97427.1
PlaBraE3003151_OG0096569	CDSF01000079.1	544573	546912	-	PBRA_000773	CEO97428.1
PlaBraE3003152_OG0099763	CDSF01000079.1	547231	548461	+	PBRA_000775	CEO97429.1
PlaBraE3003153_OG0001088	CDSF01000079.1	548593	549276	-	PBRA_000774	CEO97430.1
PlaBraE3003154_OG0045324	CDSF01000079.1	552640	554272	-	PBRA_000776	CEO97431.1
PlaBraE3003155_OG0045324	CDSF01000079.1	554388	555941	-	PBRA_000777	CEO97432.1
PlaBraE3003156_OG3374738	CDSF01000079.1	558894	561893	+	PBRA_000778	CEO97433.1
PlaBraE3003157_OG0002521	CDSF01000079.1	562983	564660	-	PBRA_000779	CEO97434.1
PlaBraE3003158_OG0001397	CDSF01000079.1	564894	565706	+	PBRA_000780	CEO97435.1
PlaBraE3003159_OG0002019	CDSF01000079.1	565805	568191	-	PBRA_000781	CEO97436.1
PlaBraE3003160_OG0001552	CDSF01000079.1	568377	569966	+	PBRA_000783	CEO97437.1
PlaBraE3003161_OG0000307	CDSF01000079.1	570293	572934	+	PBRA_000784	CEO97438.1
PlaBraE3003162_OG0000374	CDSF01000079.1	573054	575585	-	PBRA_000785	CEO97439.1
PlaBraE3003163_OG0000118	CDSF01000079.1	575875	577483	+	PBRA_000782	CEO97440.1
PlaBraE3003164_OG0000009	CDSF01000079.1	577546	578230	-	PBRA_000786	CEO97441.1
PlaBraE3003165_OG0005869	CDSF01000079.1	578321	579061	-	PBRA_000787	CEO97442.1
PlaBraE3003166_OG3374739	CDSF01000079.1	579222	580170	+	PBRA_000788	CEO97443.1
PlaBraE3003167_OG0003564	CDSF01000079.1	580194	581016	-	PBRA_000789	CEO97444.1
PlaBraE3003168_OG0008249	CDSF01000079.1	581048	583494	+	PBRA_000790	CEO97445.1
PlaBraE3003169_OG0005421	CDSF01000079.1	584568	587027	-	PBRA_000791	CEO97446.1
PlaBraE3003170_OG0001588	CDSF01000079.1	587248	589589	-	PBRA_000792	CEO97447.1
PlaBraE3003171_OG1035326	CDSF01000079.1	590738	592155	+	PBRA_000793	CEO97448.1
PlaBraE3003172_OG0009483	CDSF01000079.1	592619	594323	+	PBRA_000794	CEO97449.1
PlaBraE3003173_OG0002435	CDSF01000079.1	595308	596023	+	PBRA_000796	CEO97450.1
PlaBraE3003174_OG0000001	CDSF01000079.1	596247	600803	+	PBRA_000795	CEO97451.1
PlaBraE3003175_OG0001919	CDSF01000079.1	600876	603080	-	PBRA_000797	CEO97452.1
PlaBraE3003176_OG0004664	CDSF01000079.1	603344	604249	+	PBRA_000798	CEO97453.1
PlaBraE3003177_OG0003338	CDSF01000079.1	606185	606711	+	PBRA_000799	CEO97454.1
PlaBraE3003178_OG0004499	CDSF01000079.1	606754	607681	-	PBRA_000800	CEO97455.1
PlaBraE3003179_OG0000812	CDSF01000079.1	607722	608623	+	PBRA_000801	CEO97456.1
PlaBraE3003180_OG0002559	CDSF01000079.1	608789	610028	+	PBRA_000802	CEO97457.1
PlaBraE3003181_OG0002235	CDSF01000079.1	610118	611695	-	PBRA_000803	CEO97458.1
PlaBraE3003182_OG3374740	CDSF01000079.1	614213	614854	+	PBRA_000804	CEO97459.1
PlaBraE3003183_OG0003484	CDSF01000079.1	614909	615730	-	PBRA_000805	CEO97460.1
PlaBraE3003184_OG0000185	CDSF01000079.1	616447	618932	-	PBRA_000806	CEO97461.1
PlaBraE3003185_OG0039329	CDSF01000079.1	620340	622345	+	PBRA_000807	CEO97462.1
PlaBraE3003186_OG0014237	CDSF01000079.1	622354	624507	-	PBRA_000808	CEO97463.1
PlaBraE3003187_OG0009130	CDSF01000079.1	625023	625578	+	PBRA_000809	CEO97464.1
PlaBraE3003188_OG0000801	CDSF01000079.1	625882	626764	+	PBRA_000810	CEO97465.1
PlaBraE3003189_OG0057838	CDSF01000079.1	626801	627649	-	PBRA_000811	CEO97466.1
PlaBraE3003190_OG1035327	CDSF01000079.1	627794	629848	+	PBRA_000812	CEO97467.1
PlaBraE3003191_OG0003262	CDSF01000079.1	629886	632745	-	PBRA_000813	CEO97468.1
PlaBraE3003192_OG0003978	CDSF01000079.1	632823	633729	+	PBRA_000815	CEO97469.1
PlaBraE3003193_OG0005177	CDSF01000079.1	633804	634972	+	PBRA_000814	CEO97470.1
PlaBraE3003194_OG0003157	CDSF01000079.1	635001	635915	-	PBRA_000816	CEO97471.1
PlaBraE3003195_OG1035328	CDSF01000079.1	638785	640650	+	PBRA_000817	CEO97472.1
PlaBraE3003196_OG0005775	CDSF01000079.1	640669	641444	-	PBRA_000818	CEO97473.1
PlaBraE3003197_OG3374741	CDSF01000079.1	642622	643224	-	PBRA_000819	CEO97474.1
PlaBraE3003198_OG0000095	CDSF01000079.1	643888	645407	-	PBRA_000820	CEO97475.1
PlaBraE3003199_OG3374742	CDSF01000079.1	646232	646939	-	PBRA_000821	CEO97476.1
PlaBraE3003200_OG1035329	CDSF01000079.1	649081	649348	+	PBRA_000822	CEO97477.1
PlaBraE3003201_OG0001183	CDSF01000079.1	649409	651128	-	PBRA_000823	CEO97478.1
PlaBraE3003202_OG0000452	CDSF01000079.1	651424	652729	+	PBRA_000825	CEO97479.1
PlaBraE3003203_OG0001309	CDSF01000079.1	652719	655303	+	PBRA_000824	CEO97480.1
PlaBraE3003204_OG0005106	CDSF01000079.1	655328	660205	-	PBRA_000826	CEO97481.1
PlaBraE3003205_OG0000005	CDSF01000079.1	660578	661754	-	PBRA_000827	CEO97482.1
PlaBraE3003206_OG0005942	CDSF01000079.1	661828	663465	-	PBRA_000828	CEO97483.1
PlaBraE3003207_OG0028529	CDSF01000079.1	663625	665071	-	PBRA_000829	CEO97484.1
PlaBraE3003208_OG0000184	CDSF01000079.1	665315	668461	+	PBRA_000830	CEO97485.1
PlaBraE3003209_OG0001021	CDSF01000079.1	668616	669857	+	PBRA_000831	CEO97486.1
PlaBraE3003210_OG0002710	CDSF01000079.1	674292	678463	+	PBRA_000832	CEO97487.1
PlaBraE3003211_OG0001752	CDSF01000079.1	678812	680615	-	PBRA_000833	CEO97488.1
PlaBraE3003212_OG0000066	CDSF01000079.1	680834	682795	-	PBRA_000834	CEO97489.1
PlaBraE3003213_OG3374743	CDSF01000079.1	683439	684083	+	PBRA_000835	CEO97490.1
PlaBraE3003214_OG0005105	CDSF01000079.1	684127	686262	-	PBRA_000836	CEO97491.1
PlaBraE3003215_OG0001076	CDSF01000079.1	687366	688805	-	PBRA_000837	CEO97492.1
PlaBraE3003216_OG3374744	CDSF01000079.1	690621	695947	-	PBRA_000838	CEO97493.1
PlaBraE3003217_OG0000208	CDSF01000079.1	698045	699417	+	PBRA_000839	CEO97494.1
PlaBraE3003218_OG0007800	CDSF01000079.1	699567	700647	-	PBRA_000840	CEO97495.1
PlaBraE3003219_OG0000096	CDSF01000079.1	700673	702033	+	PBRA_000841	CEO97496.1
PlaBraE3003220_OG3374745	CDSF01000079.1	703953	704306	+	PBRA_000842	CEO97497.1
PlaBraE3003221_OG0000048	CDSF01000079.1	704437	705161	+	PBRA_000843	CEO97498.1
PlaBraE3003222_OG0001302	CDSF01000079.1	705215	708506	-	PBRA_000844	CEO97499.1
PlaBraE3003223_OG0066899	CDSF01000079.1	710411	711311	+	PBRA_000845	CEO97500.1
PlaBraE3003224_OG3374746	CDSF01000079.1	711354	712478	-	PBRA_000846	CEO97501.1
PlaBraE3003225_OG0011109	CDSF01000079.1	713062	715018	+	PBRA_000847	CEO97502.1
PlaBraE3003226_OG0003307	CDSF01000079.1	715066	716069	-	PBRA_000848	CEO97503.1
PlaBraE3003227_OG0003316	CDSF01000079.1	719469	722191	+	PBRA_000849	CEO97504.1
PlaBraE3003228_OG0005762	CDSF01000079.1	722258	723361	+	PBRA_000850	CEO97505.1
PlaBraE3003229_OG0000670	CDSF01000079.1	723425	724805	-	PBRA_000851	CEO97506.1
PlaBraE3003230_OG0000163	CDSF01000079.1	724925	726841	+	PBRA_000852	CEO97507.1
PlaBraE3003231_OG0000297	CDSF01000079.1	727639	729603	-	PBRA_000853	CEO97508.1
PlaBraE3003232_OG0294108	CDSF01000079.1	730463	731403	+	PBRA_000854	CEO97509.1
PlaBraE3003233_OG3374747	CDSF01000079.1	731716	732396	+	PBRA_000855	CEO97510.1
PlaBraE3003234_OG0000339	CDSF01000079.1	732451	733937	-	PBRA_000856	CEO97511.1
PlaBraE3003235_OG0325139	CDSF01000079.1	734169	735407	-	PBRA_000857	CEO97512.1
PlaBraE3003236_OG0002272	CDSF01000079.1	735502	739424	+	PBRA_000858	CEO97513.1
PlaBraE3003237_OG0002024	CDSF01000079.1	742130	742668	+	PBRA_000859	CEO97514.1
PlaBraE3003238_OG0375113	CDSF01000079.1	742802	743431	-	PBRA_000860	CEO97515.1
PlaBraE3003239_OG0005192	CDSF01000079.1	744233	746413	+	PBRA_000861	CEO97516.1
PlaBraE3003240_OG0326421	CDSF01000079.1	746978	751035	+	PBRA_000862	CEO97517.1
PlaBraE3003241_OG0055256	CDSF01000079.1	753444	757080	+	PBRA_000863	CEO97518.1
PlaBraE3003242_OG0158156	CDSF01000079.1	757261	758904	+	PBRA_000864	CEO97519.1
PlaBraE3003243_OG0000132	CDSF01000079.1	759790	761464	+	PBRA_000865	CEO97520.1
PlaBraE3003244_OG0006620	CDSF01000079.1	761708	762573	-	PBRA_000866	CEO97521.1
PlaBraE3003245_OG0004013	CDSF01000079.1	762756	763688	+	PBRA_000867	CEO97522.1
PlaBraE3003246_OG0005286	CDSF01000079.1	764625	765790	+	PBRA_000868	CEO97523.1
PlaBraE3003247_OG3374748	CDSF01000079.1	765984	767564	+	PBRA_000869	CEO97524.1
PlaBraE3003248_OG0000743	CDSF01000079.1	767383	769598	+	PBRA_000870	CEO97525.1
PlaBraE3003249_OG0004700	CDSF01000079.1	770236	771506	+	PBRA_000871	CEO97526.1
PlaBraE3003250_OG0389562	CDSF01000079.1	772315	773182	+	PBRA_000872	CEO97527.1
PlaBraE3003251_OG0000361	CDSF01000079.1	773269	776571	-	PBRA_000873	CEO97528.1
PlaBraE3003252_OG0000001	CDSF01000079.1	776634	779329	+	PBRA_000874	CEO97529.1
PlaBraE3003253_OG0001135	CDSF01000079.1	779501	780011	+	PBRA_000875	CEO97530.1
PlaBraE3003254_OG0000034	CDSF01000079.1	780317	781742	-	PBRA_000876	CEO97531.1
PlaBraE3003255_OG0535184	CDSF01000079.1	782316	783705	+	PBRA_000877	CEO97532.1
PlaBraE3003256_OG0012030	CDSF01000079.1	787819	788509	-	PBRA_000879	CEO97533.1
PlaBraE3003257_OG0000310	CDSF01000079.1	788976	793409	+	PBRA_000880	CEO97534.1
PlaBraE3003258_OG0003085	CDSF01000079.1	793328	799167	+	PBRA_000878	CEO97535.1
PlaBraE3003259_OG3374749	CDSF01000079.1	794517	794892	-	PBRA_000881	CEO97536.1
PlaBraE3003260_OG0294116	CDSF01000079.1	800195	802136	-	PBRA_000883	CEO97537.1
PlaBraE3003261_OG0003988	CDSF01000079.1	802612	804066	+	PBRA_000882	CEO97538.1
PlaBraE3003262_OG0006520	CDSF01000079.1	805028	805546	-	PBRA_000884	CEO97539.1
PlaBraE3003263_OG0002751	CDSF01000079.1	805626	806502	+	PBRA_000885	CEO97540.1
PlaBraE3003264_OG0389565	CDSF01000079.1	807060	807814	+	PBRA_000886	CEO97541.1
PlaBraE3003265_OG0000014	CDSF01000079.1	807891	808643	+	PBRA_000887	CEO97542.1
PlaBraE3003266_OG0171686	CDSF01000079.1	808679	809800	-	PBRA_000888	CEO97543.1
PlaBraE3003267_OG0005694	CDSF01000079.1	810184	810467	-	PBRA_000890	CEO97544.1
PlaBraE3003268_OG0000093	CDSF01000079.1	810634	811813	-	PBRA_000889	CEO97545.1
PlaBraE3003269_OG0234502	CDSF01000079.1	812426	813234	+	PBRA_000891	CEO97546.1
PlaBraE3003270_OG0016775	CDSF01000079.1	813843	814322	+	PBRA_000892	CEO97547.1
PlaBraE3003271_OG0001316	CDSF01000079.1	814837	816126	+	PBRA_000893	CEO97548.1
PlaBraE3003272_OG0004126	CDSF01000079.1	816319	818451	-	PBRA_000894	CEO97549.1
PlaBraE3003273_OG0000295	CDSF01000079.1	818524	819758	-	PBRA_000895	CEO97550.1
PlaBraE3003274_OG3374750	CDSF01000079.1	819909	820352	+	PBRA_000896	CEO97551.1
PlaBraE3003275_OG0002104	CDSF01000079.1	820596	821099	+	PBRA_000897	CEO97552.1
PlaBraE3003276_OG0005971	CDSF01000079.1	821159	822317	-	PBRA_000898	CEO97553.1
PlaBraE3003277_OG0002915	CDSF01000079.1	822425	823240	-	PBRA_000899	CEO97554.1
PlaBraE3003278_OG0000817	CDSF01000079.1	824105	824914	-	PBRA_000901	CEO97555.1
PlaBraE3003279_OG0000188	CDSF01000079.1	826109	827750	-	PBRA_000900	CEO97556.1
PlaBraE3003280_OG0000027	CDSF01000079.1	828175	830156	-	PBRA_000902	CEO97557.1
PlaBraE3003281_OG1035330	CDSF01000079.1	830689	831611	-	PBRA_000903	CEO97558.1
PlaBraE3003282_OG0000266	CDSF01000079.1	832184	834780	-	PBRA_000904	CEO97559.1
PlaBraE3003283_OG1035246	CDSF01000079.1	835339	836634	+	PBRA_000905	CEO97560.1
PlaBraE3003284_OG3374751	CDSF01000079.1	836787	841970	+	PBRA_000906	CEO97561.1
PlaBraE3003285_OG3374752	CDSF01000079.1	839699	840462	-	PBRA_000907	CEO97562.1
PlaBraE3003286_OG1034979	CDSF01000079.1	842054	844312	+	PBRA_000908	CEO97563.1
PlaBraE3003287_OG3374753	CDSF01000079.1	844369	845403	-	PBRA_000909	CEO97564.1
PlaBraE3003288_OG0001440	CDSF01000079.1	845571	846965	-	PBRA_000911	CEO97565.1
PlaBraE3003289_OG3374754	CDSF01000079.1	846192	847046	+	PBRA_000910	CEO97566.1
PlaBraE3003290_OG3374755	CDSF01000079.1	848231	850735	+	PBRA_000912	CEO97567.1
PlaBraE3003291_OG0000116	CDSF01000079.1	851468	854679	-	PBRA_000913	CEO97568.1
PlaBraE3003292_OG0389566	CDSF01000079.1	855630	856990	-	PBRA_000914	CEO97569.1
PlaBraE3003293_OG0003284	CDSF01000079.1	857259	858164	+	PBRA_000915	CEO97570.1
PlaBraE3003294_OG0005766	CDSF01000079.1	861107	862819	+	PBRA_000916	CEO97571.1
PlaBraE3003295_OG3374756	CDSF01000079.1	863649	864164	+	PBRA_000917	CEO97572.1
PlaBraE3003296_OG0000021	CDSF01000079.1	865398	868096	+	PBRA_000918	CEO97573.1
PlaBraE3003297_OG0007306	CDSF01000079.1	868136	870072	-	PBRA_000919	CEO97574.1
PlaBraE3003298_OG0018688	CDSF01000079.1	870268	872094	+	PBRA_000920	CEO97575.1
PlaBraE3003299_OG0294117	CDSF01000079.1	872186	873083	-	PBRA_000921	CEO97576.1
PlaBraE3003300_OG0001059	CDSF01000079.1	873319	874761	-	PBRA_000922	CEO97577.1
PlaBraE3003301_OG0003149	CDSF01000079.1	875027	875586	-	PBRA_000923	CEO97578.1
PlaBraE3003302_OG0000035	CDSF01000079.1	875954	878012	-	PBRA_000924	CEO97579.1
PlaBraE3003303_OG3374757	CDSF01000079.1	878555	878905	+	PBRA_000925	CEO97580.1
PlaBraE3003304_OG0005884	CDSF01000079.1	878998	881229	-	PBRA_000926	CEO97581.1
PlaBraE3003305_OG0070884	CDSF01000079.1	881686	882507	-	PBRA_000927	CEO97582.1
PlaBraE3003306_OG1035331	CDSF01000079.1	882641	883177	-	PBRA_000928	CEO97583.1
PlaBraE3003307_OG0000451	CDSF01000079.1	883503	884533	+	PBRA_000929	CEO97584.1
PlaBraE3003308_OG0001464	CDSF01000079.1	884717	885055	-	PBRA_000931	CEO97585.1
PlaBraE3003309_OG0001871	CDSF01000079.1	885429	894207	+	PBRA_000930	CEO97586.1
PlaBraE3003310_OG0013605	CDSF01000079.1	894328	896325	+	PBRA_000932	CEO97587.1
PlaBraE3003311_OG0030061	CDSF01000079.1	896361	900731	-	PBRA_000933	CEO97588.1
PlaBraE3003312_OG0553896	CDSF01000079.1	900890	903884	-	PBRA_000934	CEO97589.1
PlaBraE3003313_OG0004063	CDSF01000079.1	904104	905053	-	PBRA_000935	CEO97590.1
PlaBraE3003314_OG1035332	CDSF01000079.1	905835	906686	+	PBRA_000936	CEO97591.1
PlaBraE3003315_OG0071808	CDSF01000079.1	906953	911034	+	PBRA_000937	CEO97592.1
PlaBraE3003316_OG0011001	CDSF01000079.1	911984	912364	-	PBRA_000938	CEO97593.1
PlaBraE3003317_OG3374758	CDSF01000079.1	912788	913003	+	PBRA_000939	CEO97594.1
PlaBraE3003318_OG1035333	CDSF01000079.1	913182	915500	+	PBRA_000940	CEO97595.1
PlaBraE3003319_OG0002658	CDSF01000079.1	915491	916417	-	PBRA_000941	CEO97596.1
PlaBraE3003320_OG0073163	CDSF01000079.1	918869	920073	+	PBRA_000942	CEO97597.1
PlaBraE3003321_OG0004398	CDSF01000079.1	920734	922640	+	PBRA_000943	CEO97598.1
PlaBraE3003322_OG0000446	CDSF01000079.1	922748	925333	-	PBRA_000944	CEO97599.1
PlaBraE3003323_OG0001707	CDSF01000079.1	925494	926639	+	PBRA_000945	CEO97600.1
PlaBraE3003324_OG0000048	CDSF01000079.1	927275	927986	+	PBRA_000946	CEO97601.1
PlaBraE3003325_OG0000001	CDSF01000079.1	929861	934545	-	PBRA_000947	CEO97602.1
PlaBraE3003326_OG0256739	CDSF01000079.1	934946	935856	-	PBRA_000948	CEO97603.1
PlaBraE3003327_OG0002626	CDSF01000079.1	936043	938342	+	PBRA_000949	CEO97604.1
PlaBraE3003328_OG0000490	CDSF01000079.1	938524	941893	+	PBRA_000951	CEO97605.1
PlaBraE3003329_OG3374759	CDSF01000079.1	939171	939563	-	PBRA_000950	CEO97606.1
PlaBraE3003330_OG0000300	CDSF01000079.1	942345	943373	+	PBRA_000953	CEO97607.1
PlaBraE3003331_OG0000243	CDSF01000079.1	943620	946704	+	PBRA_000952	CEO97608.1
PlaBraE3003332_OG0006284	CDSF01000079.1	946756	947814	-	PBRA_000954	CEO97609.1
PlaBraE3003333_OG0001687	CDSF01000079.1	950273	951835	+	PBRA_000955	CEO97610.1
PlaBraE3003334_OG0000168	CDSF01000079.1	951951	953562	-	PBRA_000956	CEO97611.1
PlaBraE3003335_OG0001990	CDSF01000079.1	956880	957590	+	PBRA_000959	CEO97612.1
PlaBraE3003336_OG3374760	CDSF01000079.1	957751	958332	+	PBRA_000957	CEO97613.1
PlaBraE3003337_OG0002079	CDSF01000079.1	958472	961661	-	PBRA_000958	CEO97614.1
PlaBraE3003338_OG0250600	CDSF01000079.1	961882	963466	-	PBRA_000960	CEO97615.1
PlaBraE3003339_OG0003850	CDSF01000079.1	963639	967159	+	PBRA_000961	CEO97616.1
PlaBraE3003340_OG0421949	CDSF01000079.1	967539	968082	-	PBRA_000962	CEO97617.1
PlaBraE3003341_OG3374761	CDSF01000079.1	968983	969288	-	PBRA_000964	CEO97618.1
PlaBraE3003342_OG0005002	CDSF01000079.1	969370	970428	+	PBRA_000963	CEO97619.1
PlaBraE3003343_OG0003829	CDSF01000079.1	970800	972293	+	PBRA_000965	CEO97620.1
PlaBraE3003344_OG0003986	CDSF01000079.1	972528	974036	+	PBRA_000967	CEO97621.1
PlaBraE3003345_OG0000011	CDSF01000079.1	974100	975306	-	PBRA_000966	CEO97622.1
PlaBraE3003346_OG0000069	CDSF01000079.1	976012	976632	+	PBRA_000968	CEO97623.1
PlaBraE3003347_OG0002643	CDSF01000079.1	977021	977865	+	PBRA_000969	CEO97624.1
PlaBraE3003348_OG0000873	CDSF01000079.1	978009	979470	-	PBRA_000970	CEO97625.1
PlaBraE3003349_OG0005124	CDSF01000079.1	979858	981371	+	PBRA_000971	CEO97626.1
PlaBraE3003350_OG0005700	CDSF01000079.1	981475	984095	-	PBRA_000972	CEO97627.1
PlaBraE3003351_OG0000963	CDSF01000079.1	984382	986711	+	PBRA_000973	CEO97628.1
PlaBraE3003352_OG0005244	CDSF01000079.1	986816	989407	-	PBRA_000974	CEO97629.1
PlaBraE3003353_OG0220389	CDSF01000079.1	989537	990624	+	PBRA_000975	CEO97630.1
PlaBraE3003354_OG0008646	CDSF01000079.1	990856	991377	+	PBRA_000976	CEO97631.1
PlaBraE3003355_OG0000439	CDSF01000079.1	991845	993556	+	PBRA_000977	CEO97632.1
PlaBraE3003356_OG1035334	CDSF01000079.1	994732	995334	-	PBRA_000978	CEO97633.1
PlaBraE3003357_OG3374762	CDSF01000079.1	995401	995705	+	PBRA_000979	CEO97634.1
PlaBraE3003358_OG0053058	CDSF01000079.1	1000567	1002762	-	PBRA_000980	CEO97635.1
PlaBraE3003359_OG0007099	CDSF01000079.1	1002922	1004607	-	PBRA_000981	CEO97636.1
PlaBraE3003360_OG0000065	CDSF01000079.1	1006430	1010570	-	PBRA_000982	CEO97637.1
PlaBraE3003361_OG0221433	CDSF01000079.1	1013967	1014290	-	PBRA_000983	CEO97638.1
PlaBraE3003362_OG0004506	CDSF01000079.1	1015087	1017654	+	PBRA_000984	CEO97639.1
PlaBraE3003363_OG0003221	CDSF01000079.1	1017777	1020452	-	PBRA_000985	CEO97640.1
PlaBraE3003364_OG1035335	CDSF01000079.1	1023689	1025191	+	PBRA_000986	CEO97641.1
PlaBraE3003365_OG0553897	CDSF01000079.1	1025242	1026300	-	PBRA_000987	CEO97642.1
PlaBraE3003366_OG0014923	CDSF01000079.1	1026689	1028132	+	PBRA_000988	CEO97643.1
PlaBraE3003367_OG0011034	CDSF01000079.1	1028247	1029431	-	PBRA_000989	CEO97644.1
PlaBraE3003368_OG3374763	CDSF01000079.1	1031081	1031608	+	PBRA_000990	CEO97645.1
PlaBraE3003369_OG3374764	CDSF01000079.1	1031663	1032859	-	PBRA_000991	CEO97646.1
PlaBraE3003370_OG0002168	CDSF01000079.1	1036336	1038620	-	PBRA_000992	CEO97647.1
PlaBraE3003371_OG0001937	CDSF01000079.1	1038956	1039981	+	PBRA_000993	CEO97648.1
PlaBraE3003372_OG0009251	CDSF01000079.1	1040025	1041077	-	PBRA_000994	CEO97649.1
PlaBraE3003373_OG0000013	CDSF01000079.1	1041331	1042350	-	PBRA_000995	CEO97650.1
PlaBraE3003374_OG0001088	CDSF01000079.1	1042531	1043348	+	PBRA_000996	CEO97651.1
PlaBraE3003375_OG0007988	CDSF01000079.1	1043404	1044931	+	PBRA_000997	CEO97652.1
PlaBraE3003376_OG0025810	CDSF01000079.1	1045116	1046474	+	PBRA_000998	CEO97653.1
PlaBraE3003377_OG0007685	CDSF01000079.1	1046731	1049613	+	PBRA_000999	CEO97654.1
PlaBraE3003378_OG0007988	CDSF01000079.1	1051009	1052121	+	PBRA_001000	CEO97655.1
PlaBraE3003379_OG0000001	CDSF01000079.1	1052152	1055070	-	PBRA_001001	CEO97656.1
PlaBraE3003380_OG0005421	CDSF01000079.1	1055500	1056330	+	PBRA_001002	CEO97657.1
PlaBraE3003381_OG0006563	CDSF01000079.1	1056509	1057291	-	PBRA_001003	CEO97658.1
PlaBraE3003382_OG0003174	CDSF01000079.1	1059698	1060911	+	PBRA_001004	CEO97659.1
PlaBraE3003383_OG0553898	CDSF01000079.1	1061237	1063703	+	PBRA_001005	CEO97660.1
PlaBraE3003384_OG0000085	CDSF01000079.1	1064065	1064922	+	PBRA_001007	CEO97661.1
PlaBraE3003385_OG0085915	CDSF01000079.1	1065007	1065907	-	PBRA_001008	CEO97662.1
PlaBraE3003386_OG3374765	CDSF01000079.1	1066101	1067190	-	PBRA_001006	CEO97663.1
PlaBraE3003387_OG0030964	CDSF01000079.1	1067368	1068434	-	PBRA_001009	CEO97664.1
PlaBraE3003388_OG0004256	CDSF01000079.1	1068798	1072964	+	PBRA_001010	CEO97665.1
PlaBraE3003389_OG0553899	CDSF01000079.1	1076406	1077293	+	PBRA_001011	CEO97666.1
PlaBraE3003390_OG0164424	CDSF01000080.1	53	298	+	PBRA_005781	CEO97667.1
PlaBraE3003391_OG0000505	CDSF01000080.1	10048	13203	+	PBRA_005782	CEO97668.1
PlaBraE3003392_OG0002667	CDSF01000080.1	13425	16374	-	PBRA_005783	CEO97669.1
PlaBraE3003393_OG0000020	CDSF01000080.1	16754	18455	+	PBRA_005784	CEO97670.1
PlaBraE3003394_OG0001080	CDSF01000080.1	19188	20398	+	PBRA_005785	CEO97671.1
PlaBraE3003395_OG0002852	CDSF01000080.1	20451	21572	-	PBRA_005786	CEO97672.1
PlaBraE3003396_OG0008775	CDSF01000080.1	21787	24455	-	PBRA_005787	CEO97673.1
PlaBraE3003397_OG0034577	CDSF01000080.1	24970	25353	+	PBRA_005788	CEO97674.1
PlaBraE3003398_OG0004596	CDSF01000080.1	25493	27199	+	PBRA_005789	CEO97675.1
PlaBraE3003399_OG0000703	CDSF01000080.1	28233	31966	+	PBRA_005790	CEO97676.1
PlaBraE3003400_OG0001635	CDSF01000080.1	33078	38317	-	PBRA_005791	CEO97677.1
PlaBraE3003401_OG0000169	CDSF01000080.1	38836	42343	+	PBRA_005792	CEO97678.1
PlaBraE3003402_OG0162561	CDSF01000080.1	42511	45798	+	PBRA_005793	CEO97679.1
PlaBraE3003403_OG0000039	CDSF01000080.1	45903	50418	-	PBRA_005794	CEO97680.1
PlaBraE3003404_OG0002370	CDSF01000080.1	50674	51132	+	PBRA_005795	CEO97681.1
PlaBraE3003405_OG0000141	CDSF01000080.1	51276	52511	+	PBRA_005796	CEO97682.1
PlaBraE3003406_OG0000141	CDSF01000080.1	52762	54460	+	PBRA_005797	CEO97683.1
PlaBraE3003407_OG3374766	CDSF01000080.1	53277	53600	-	PBRA_005798	CEO97684.1
PlaBraE3003408_OG0000095	CDSF01000080.1	54500	55314	-	PBRA_005799	CEO97685.1
PlaBraE3003409_OG0000007	CDSF01000080.1	55676	56947	-	PBRA_005800	CEO97686.1
